Id,SalePrice
1461,121648.3968
1462,156772.298146
1463,187093.999633
1464,197569.931411
1465,190252.195484
1466,172599.583239
1467,177957.119304
1468,163534.506072
1469,191774.53539
1470,119432.104079
1471,199627.129616
1472,96884.1432655
1473,97342.7962691
1474,149859.824559
1475,115414.879583
1476,376939.225343
1477,250653.91811
1478,286512.37819
1479,284850.167925
1480,482626.521691
1481,313656.708839
1482,208260.84115
1483,179817.294996
1484,163054.703246
1485,186925.175912
1486,199534.723644
1487,324855.7363
1488,234082.318612
1489,198608.90999
1490,227056.212092
1491,194865.296367
1492,91539.8448926
1493,176451.01017
1494,292116.54165
1495,289727.366501
1496,227926.162824
1497,179584.53547
1498,161400.444165
1499,157907.632361
1500,152174.441919
1501,171666.073782
1502,145360.827051
1503,289176.660156
1504,238454.961689
1505,223809.31455
1506,192830.686536
1507,254272.405109
1508,201634.223536
1509,162217.058273
1510,141278.661298
1511,149493.230565
1512,175311.196575
1513,147276.66623
1514,157678.681366
1515,198028.782895
1516,153453.982074
1517,165779.259229
1518,134377.816244
1519,217578.601858
1520,128378.888523
1521,134131.765805
1522,173977.990482
1523,111999.554962
1524,127301.659271
1525,120860.75383
1526,112874.414787
1527,103400.002302
1528,139513.336835
1529,144581.561704
1530,175585.140157
1531,104815.462912
1532,99365.2805248
1533,149806.25815
1534,128671.412552
1535,154452.198116
1536,109273.518506
1537,65143.2958681
1538,155341.235276
1539,189184.436962
1540,100531.968885
1541,144120.356394
1542,140996.964973
1543,203194.788749
1544,85614.4987161
1545,115047.914045
1546,132019.776892
1547,132551.475256
1548,138684.387186
1549,116190.948707
1550,133019.742971
1551,112518.387349
1552,131059.849689
1553,148259.704199
1554,115592.761554
1555,163335.488321
1556,85474.313079
1557,108074.402785
1558,100332.353074
1559,70403.3408694
1560,138840.074691
1561,130889.250123
1562,128287.253538
1563,117480.912297
1564,158720.245119
1565,146427.651466
1566,236617.255418
1567,77752.525522
1568,229131.301462
1569,134464.58385
1570,138407.204867
1571,119494.480545
1572,146482.929639
1573,239118.827352
1574,120168.471073
1575,226003.277146
1576,250463.562672
1577,186544.070387
1578,144819.601641
1579,146796.133957
1580,197645.52204
1581,157221.716044
1582,123541.719822
1583,309492.118992
1584,223451.569492
1585,138839.191405
1586,66077.9390452
1587,99962.7236199
1588,150887.377
1589,105659.147496
1590,137428.718156
1591,93139.8547414
1592,121015.886658
1593,123296.73047
1594,131589.646818
1595,107882.068606
1596,231915.740559
1597,189817.014099
1598,219352.991207
1599,165115.36488
1600,165879.165837
1601,66514.8667006
1602,118154.86223
1603,76860.2576988
1604,254436.355006
1605,246545.641004
1606,171185.782716
1607,179656.569487
1608,216868.61966
1609,187147.824059
1610,151385.887502
1611,141568.473855
1612,171087.804291
1613,166997.266716
1614,122450.599896
1615,91644.6582148
1616,76576.8813888
1617,93598.9208347
1618,124481.347228
1619,139083.373648
1620,160520.912517
1621,142052.536429
1622,142307.082799
1623,261410.871635
1624,215598.649256
1625,120162.000232
1626,167343.949284
1627,195028.124461
1628,278244.602511
1629,175140.372224
1630,350242.277553
1631,219707.668135
1632,239905.951595
1633,171686.530997
1634,186224.630014
1635,178161.567113
1636,154956.227129
1637,206218.465658
1638,186707.107563
1639,189845.931617
1640,264505.116281
1641,179982.859688
1642,234536.236197
1643,217962.870442
1644,232127.32034
1645,203921.503169
1646,158473.944993
1647,160501.899182
1648,129388.782082
1649,140666.794728
1650,112081.418648
1651,121732.76532
1652,98030.3552572
1653,100022.137816
1654,145102.066038
1655,141051.888145
1656,141891.582264
1657,146291.778899
1658,143531.944109
1659,118957.918547
1660,151370.855046
1661,439768.211309
1662,396715.745491
1663,387025.180464
1664,499635.877447
1665,312936.89836
1666,316957.825007
1667,367607.61752
1668,339314.470109
1669,294452.381763
1670,351076.749725
1671,261000.501032
1672,440477.396905
1673,285160.702654
1674,242962.034278
1675,192442.674735
1676,191456.266897
1677,219944.350977
1678,469484.068107
1679,371466.836769
1680,346979.51689
1681,249221.628226
1682,293278.601145
1683,180530.464306
1684,174934.562284
1685,173618.922649
1686,169267.742511
1687,170625.372503
1688,194447.586486
1689,194262.282024
1690,195705.503859
1691,183320.890931
1692,261313.012711
1693,168262.213863
1694,182098.363803
1695,162352.16541
1696,272621.818731
1697,167368.395541
1698,351077.154837
1699,314232.929879
1700,245643.989585
1701,267568.502329
1702,245317.761798
1703,240743.955094
1704,277200.738882
1705,229539.077126
1706,428017.153358
1707,212262.951253
1708,202463.990473
1709,271086.54749
1710,219021.046528
1711,263384.46333
1712,265129.581774
1713,274653.459052
1714,223167.981715
1715,204554.610898
1716,185715.582274
1717,174232.190345
1718,137062.793686
1719,199814.591875
1720,239343.644965
1721,167384.955262
1722,128030.646386
1723,156637.522019
1724,209788.743052
1725,239211.904147
1726,187412.027917
1727,156757.12311
1728,174332.636461
1729,166822.716999
1730,159125.090615
1731,119906.523437
1732,125463.742623
1733,115570.289126
1734,115186.827231
1735,129287.825472
1736,108927.114526
1737,306153.631237
1738,240001.867023
1739,260814.428332
1740,217882.677334
1741,190205.967672
1742,168804.230802
1743,175405.470141
1744,318254.794917
1745,230450.769793
1746,183593.776103
1747,215176.605226
1748,221498.298497
1749,144070.56688
1750,130704.949081
1751,254781.573599
1752,115388.126097
1753,148014.147855
1754,195129.505327
1755,171163.12808
1756,126481.659974
1757,120082.73499
1758,142279.545542
1759,160051.105701
1760,163651.368563
1761,147472.850461
1762,174860.437334
1763,175135.230648
1764,110624.9459
1765,159623.039146
1766,181423.947277
1767,228227.560278
1768,142571.806142
1769,177808.159289
1770,150507.837955
1771,120747.804346
1772,134425.281765
1773,125203.207624
1774,143303.989143
1775,139952.54712
1776,124968.126962
1777,110736.067774
1778,140470.268221
1779,111597.721164
1780,180086.194409
1781,128762.96961
1782,84344.4585186
1783,139464.569867
1784,106480.655961
1785,123671.466925
1786,132610.117171
1787,163827.69942
1788,58853.0507872
1789,97672.874252
1790,73263.2983399
1791,187129.199375
1792,164871.990581
1793,131839.597609
1794,154331.324817
1795,135617.08869
1796,118993.48673
1797,119272.997689
1798,119814.7425
1799,108659.490494
1800,127109.246221
1801,127134.96607
1802,131117.800073
1803,146191.769603
1804,143126.122474
1805,135521.583573
1806,126919.593372
1807,133275.575527
1808,118917.715536
1809,118755.905762
1810,137201.534412
1811,101772.413388
1812,99832.4566526
1813,121142.496276
1814,93122.4805485
1815,55924.456378
1816,100047.197279
1817,107420.310942
1818,144448.415814
1819,123289.557136
1820,53710.9553046
1821,112054.540049
1822,145755.390366
1823,45236.4601545
1824,133326.245908
1825,129451.928973
1826,99814.7557442
1827,101739.7002
1828,135719.385775
1829,122016.990983
1830,144195.00209
1831,148161.289363
1832,83820.3310463
1833,140636.312025
1834,118690.540878
1835,122305.36006
1836,128885.110226
1837,91235.6401819
1838,124626.43461
1839,99778.0160855
1840,148953.856236
1841,141260.748629
1842,86500.6875487
1843,129677.786943
1844,135099.298739
1845,136798.538699
1846,152641.640744
1847,159065.720497
1848,54070.1784963
1849,112894.254792
1850,116294.499669
1851,158311.046364
1852,125597.326015
1853,125084.595703
1854,170318.241516
1855,150442.835047
1856,224446.821363
1857,145387.818123
1858,142525.040415
1859,117778.419804
1860,154127.00922
1861,117563.907711
1862,312480.028402
1863,296452.41722
1864,297159.410948
1865,337606.028753
1866,331672.960381
1867,231373.043567
1868,300309.15204
1869,205711.665263
1870,228869.771533
1871,241702.93113
1872,171602.134404
1873,242449.365074
1874,149315.154938
1875,202639.417625
1876,197319.275032
1877,211888.319343
1878,205642.574512
1879,129050.040858
1880,131042.408242
1881,245230.819812
1882,250477.48328
1883,190704.223839
1884,206619.695203
1885,239908.979548
1886,290583.872586
1887,213249.04402
1888,275433.853573
1889,166493.335209
1890,118941.502725
1891,133809.580317
1892,97788.6902176
1893,130225.841897
1894,128860.649628
1895,134391.262034
1896,127374.04545
1897,116433.131165
1898,112092.838623
1899,154727.681556
1900,149082.990262
1901,170744.944805
1902,147433.181562
1903,215211.63976
1904,139502.782009
1905,196487.331786
1906,159260.486641
1907,204938.510761
1908,110825.204462
1909,132430.976077
1910,120506.168805
1911,211461.326231
1912,345084.581557
1913,142206.157225
1914,59846.7890316
1915,299858.383502
1916,65892.6463411
1917,250974.040071
1918,141645.283738
1919,183700.970782
1920,157420.955668
1921,404658.987543
1922,318370.496544
1923,230620.147258
1924,222549.456015
1925,197096.76667
1926,385658.746136
1927,135421.928492
1928,157415.840653
1929,126316.259903
1930,130038.255605
1931,144809.576617
1932,142460.129201
1933,175844.810287
1934,183863.357421
1935,170471.277503
1936,190197.88051
1937,186590.591978
1938,173779.987338
1939,237390.983286
1940,184755.59081
1941,174316.790275
1942,190146.383625
1943,200625.801675
1944,338108.750983
1945,382441.552825
1946,143086.576298
1947,311079.616495
1948,174669.546514
1949,254675.949442
1950,191137.155729
1951,256620.154308
1952,215782.754437
1953,168234.103387
1954,181169.354514
1955,134348.857021
1956,317377.238514
1957,154560.547061
1958,304688.908423
1959,145333.535362
1960,114917.982868
1961,116626.324097
1962,97928.6847033
1963,106013.887554
1964,106613.685536
1965,143195.443435
1966,140488.247215
1967,282853.45239
1968,413670.302005
1969,379776.983311
1970,411303.43413
1971,459376.191402
1972,378306.923774
1973,267500.151298
1974,319308.258957
1975,539498.581072
1976,264056.422706
1977,340273.48152
1978,340272.298514
1979,340778.417523
1980,201745.642867
1981,349969.241124
1982,219868.918654
1983,204122.454444
1984,164438.446136
1985,218705.726999
1986,210909.098374
1987,176052.617511
1988,175431.725529
1989,196592.916584
1990,211339.103802
1991,233829.035591
1992,216635.520193
1993,168586.045167
1994,237938.234327
1995,185386.443848
1996,247238.176811
1997,305813.724803
1998,323723.012373
1999,264523.650605
2000,312558.66334
2001,264509.844336
2002,241426.306218
2003,255417.701577
2004,271995.812079
2005,221742.199081
2006,224532.399403
2007,250286.673957
2008,213689.163822
2009,195684.157496
2010,197182.509316
2011,143922.339648
2012,173524.880259
2013,178486.933905
2014,186868.621352
2015,203866.824669
2016,193102.295852
2017,197305.947648
2018,116177.548807
2019,133812.762922
2020,108424.994455
2021,100529.730624
2022,183036.31873
2023,146408.458867
2024,262840.577822
2025,345400.666335
2026,173955.626355
2027,154710.0953
2028,150879.343637
2029,165988.257513
2030,265657.28491
2031,230112.906381
2032,249018.178375
2033,257288.464422
2034,168710.805849
2035,216214.614325
2036,197907.405302
2037,202207.095105
2038,321602.12473
2039,223826.175239
2040,283175.794251
2041,314115.349799
2042,203367.649516
2043,176082.8281
2044,177051.169444
2045,213473.160663
2046,147397.252507
2047,148690.794815
2048,137156.308323
2049,145314.783774
2050,180807.813156
2051,101839.771936
2052,123835.433259
2053,147794.284756
2054,86748.035873
2055,155692.135666
2056,143576.927204
2057,113431.242546
2058,218455.815978
2059,129430.458343
2060,173239.915454
2061,177618.48376
2062,128176.383232
2063,112516.20267
2064,137734.091663
2065,119000.908838
2066,159027.933852
2067,110207.077428
2068,147889.986495
2069,86102.3379009
2070,116028.122405
2071,93373.5793017
2072,133431.259641
2073,130792.528751
2074,185364.249793
2075,144431.333928
2076,119205.153985
2077,152972.669645
2078,121883.516307
2079,136737.690979
2080,117682.982558
2081,126831.221026
2082,126141.538316
2083,143175.74201
2084,106308.88084
2085,116275.371989
2086,115877.292151
2087,123398.215526
2088,96180.5360092
2089,77321.9858215
2090,126065.429352
2091,109510.457228
2092,124344.033341
2093,123454.906077
2094,109168.812543
2095,149264.215248
2096,81217.1955546
2097,97467.3236474
2098,145706.372235
2099,52283.9198826
2100,75714.8986114
2101,117387.242746
2102,128022.04181
2103,99211.2443097
2104,139330.987376
2105,126358.296306
2106,66531.4935043
2107,197476.272911
2108,117225.67986
2109,109319.636174
2110,131264.225999
2111,137660.858858
2112,136675.083422
2113,121598.687183
2114,117229.889539
2115,161868.665752
2116,115622.124868
2117,148317.290817
2118,124360.289883
2119,111446.382812
2120,114134.451242
2121,84478.8406781
2122,113321.545091
2123,82353.8469505
2124,157442.552747
2125,124347.56916
2126,143852.27613
2127,154969.746586
2128,127063.025684
2129,93409.3655687
2130,137660.410004
2131,137939.428896
2132,116823.3035
2133,123583.431635
2134,121030.231232
2135,96718.3072776
2136,78148.650541
2137,109488.221071
2138,134554.984801
2139,153297.316308
2140,139878.005417
2141,154702.962779
2142,124996.805924
2143,149093.530935
2144,120184.925833
2145,138884.734148
2146,166810.439288
2147,144233.924243
2148,134040.674218
2149,154375.27965
2150,224914.805535
2151,114591.89942
2152,180249.186598
2153,168371.084974
2154,110989.972828
2155,144814.038437
2156,268253.548053
2157,230861.218742
2158,237301.951502
2159,208219.271167
2160,180538.431297
2161,243285.616987
2162,393435.007471
2163,355694.703523
2164,239303.400026
2165,187932.654437
2166,155727.225398
2167,213822.402944
2168,198544.647975
2169,196098.591956
2170,218645.574017
2171,152819.443498
2172,133510.817286
2173,164231.531536
2174,229536.11977
2175,295401.691962
2176,306222.371512
2177,240138.246751
2178,214026.043959
2179,137972.370235
2180,219643.393413
2181,194551.9491
2182,229222.654259
2183,193859.430544
2184,121959.619503
2185,120161.244167
2186,148799.585589
2187,152312.723864
2188,156213.673554
2189,285428.825568
2190,80712.8536215
2191,81414.3044442
2192,91756.1165242
2193,109305.794586
2194,101767.222871
2195,106515.905979
2196,100466.637717
2197,118958.129933
2198,161699.883454
2199,178796.983666
2200,149405.040607
2201,140014.664123
2202,219710.073248
2203,133752.646703
2204,174939.811203
2205,115957.259364
2206,141232.584649
2207,217887.210208
2208,259292.082971
2209,235956.953038
2210,122187.789512
2211,118039.881558
2212,124197.624462
2213,106880.082524
2214,138531.510468
2215,100327.914924
2216,149364.935016
2217,72906.9789617
2218,69117.13891
2219,68450.3765433
2220,68372.9152616
2221,302869.394257
2222,268227.281054
2223,292961.751629
2224,210464.339705
2225,121996.929256
2226,189148.812221
2227,196252.721379
2228,257746.884609
2229,257355.476746
2230,151460.548282
2231,210409.281112
2232,178202.453849
2233,181217.213794
2234,239218.026786
2235,218085.480406
2236,273357.585123
2237,326992.51977
2238,201654.261451
2239,114499.728729
2240,156054.641919
2241,158755.073717
2242,125991.040494
2243,129994.700296
2244,106893.168556
2245,98983.7462188
2246,143113.053249
2247,114583.064701
2248,122312.161617
2249,120894.111015
2250,129731.368226
2251,103793.521467
2252,181119.064509
2253,151166.702646
2254,177281.293371
2255,191671.156928
2256,181212.913856
2257,207280.017552
2258,164056.482315
2259,176571.706906
