Id,SalePrice
1461,121930.920827
1462,153469.510336
1463,183603.079257
1464,196847.370576
1465,187264.650543
1466,172396.203309
1467,179943.92264
1468,165606.968306
1469,188693.297094
1470,120565.789851
1471,198584.046228
1472,100605.569326
1473,100557.975445
1474,152485.809215
1475,122562.681342
1476,374569.151246
1477,250053.262392
1478,279072.981827
1479,274961.781283
1480,505602.056449
1481,317587.163545
1482,204770.559146
1483,174511.541072
1484,166369.373361
1485,181244.014925
1486,198906.098134
1487,327551.707077
1488,231840.375242
1489,199895.567567
1490,225300.492503
1491,192307.319571
1492,90469.1912689
1493,173675.046428
1494,288952.49904
1495,290571.834344
1496,230593.912724
1497,181235.193526
1498,164014.153596
1499,159771.239468
1500,153453.488372
1501,174975.444701
1502,150613.390404
1503,285989.728491
1504,238623.467772
1505,224308.372711
1506,191687.03557
1507,261691.600471
1508,199235.034647
1509,161726.699239
1510,142973.256059
1511,150314.703933
1512,174095.986214
1513,149604.968281
1514,157246.994629
1515,197088.516851
1516,150273.181201
1517,167277.221411
1518,133407.148268
1519,223339.108268
1520,130558.601802
1521,135141.861825
1522,171414.454785
1523,113600.46696
1524,124319.084774
1525,122178.923668
1526,111337.654574
1527,105975.345922
1528,140188.076665
1529,145854.82525
1530,178292.363029
1531,105232.430766
1532,100115.915858
1533,148441.035004
1534,127277.979383
1535,151153.103622
1536,110015.202266
1537,64797.9070151
1538,152990.643517
1539,187387.654976
1540,96425.9950976
1541,138363.016025
1542,138539.291918
1543,203616.262252
1544,84913.1174365
1545,113152.083799
1546,129477.372438
1547,130041.131963
1548,134728.305195
1549,115676.832134
1550,131698.903659
1551,113767.392935
1552,131494.036163
1553,143245.224148
1554,118371.996598
1555,162038.347689
1556,84533.1043643
1557,104549.307215
1558,101398.281099
1559,70605.2848501
1560,135474.323009
1561,125438.987514
1562,131069.392804
1563,119516.336389
1564,158678.247208
1565,141851.80535
1566,228591.261692
1567,80152.0650873
1568,230684.50459
1569,134966.999048
1570,138734.748515
1571,118177.461961
1572,148045.652173
1573,235816.911434
1574,119183.775401
1575,222551.372615
1576,247010.236697
1577,186454.98134
1578,143502.69228
1579,144053.95356
1580,195953.841625
1581,153482.728837
1582,126069.902519
1583,317921.107987
1584,226722.448072
1585,140986.427239
1586,70898.0600011
1587,100740.731347
1588,152706.191123
1589,103611.975166
1590,140130.192994
1591,94800.4806309
1592,120860.999102
1593,125167.945081
1594,131572.554556
1595,109013.891867
1596,234537.184294
1597,186549.27856
1598,210562.926001
1599,163622.996191
1600,163046.716955
1601,68520.1845366
1602,117825.249845
1603,77315.7638915
1604,258088.365413
1605,244487.140812
1606,172361.094505
1607,179558.103226
1608,210565.536931
1609,187047.526733
1610,152122.008028
1611,138897.92737
1612,170092.730544
1613,165816.396597
1614,122339.016595
1615,91503.9173604
1616,78142.7840887
1617,95557.6038502
1618,127439.800303
1619,140968.698861
1620,165993.744451
1621,139055.862259
1622,144628.181241
1623,265019.872669
1624,214515.476801
1625,121040.183894
1626,166337.887748
1627,194090.259194
1628,278172.978394
1629,174475.667227
1630,370803.866409
1631,215213.936226
1632,234149.092257
1633,170870.803542
1634,185570.397116
1635,176421.689551
1636,155653.460636
1637,203177.013568
1638,187356.678967
1639,187909.964275
1640,270130.988566
1641,179578.164366
1642,229237.058286
1643,220067.343165
1644,230625.447726
1645,216643.35956
1646,158216.090735
1647,159208.691859
1648,130872.886723
1649,140036.519131
1650,113429.453196
1651,121012.953075
1652,100723.485661
1653,103155.66712
1654,147254.519086
1655,144776.398753
1656,144347.018368
1657,148444.579641
1658,145711.980983
1659,126538.189903
1660,153354.107097
1661,451279.127464
1662,408482.721891
1663,384791.233928
1664,529939.124779
1665,304140.165018
1666,320441.541807
1667,373081.192386
1668,331879.5882
1669,288952.584078
1670,342054.452391
1671,265323.454491
1672,466889.450432
1673,288285.754484
1674,243169.581283
1675,191522.183015
1676,190432.326891
1677,217589.857711
1678,492106.152294
1679,380401.225787
1680,339337.724977
1681,240490.130225
1682,296556.315561
1683,182922.100381
1684,173289.686565
1685,172591.105579
1686,170423.457384
1687,170591.295502
1688,193815.564942
1689,193017.470413
1690,193767.864048
1691,181201.338724
1692,256051.97848
1693,167560.0757
1694,181064.991954
1695,164788.789895
1696,273913.695909
1697,170024.559984
1698,362036.049278
1699,324547.341256
1700,246227.26324
1701,265327.191451
1702,245202.184013
1703,240179.766846
1704,282784.111431
1705,228069.811556
1706,447819.825706
1707,213416.465445
1708,201738.218859
1709,269188.271263
1710,216648.695523
1711,257545.138214
1712,268524.228449
1713,271726.614809
1714,223317.233386
1715,201116.72866
1716,185507.540534
1717,172093.736279
1718,135603.766842
1719,199031.504353
1720,241801.635102
1721,165737.882238
1722,124667.597732
1723,154614.353393
1724,210355.577431
1725,238897.01238
1726,186956.107481
1727,154963.192224
1728,173183.395997
1729,164058.329791
1730,155620.924505
1731,120434.670789
1732,130805.811266
1733,116255.898709
1734,115194.417921
1735,129867.828153
1736,112898.492721
1737,315979.319324
1738,232155.643993
1739,276639.107445
1740,223286.561369
1741,193141.991031
1742,169336.671317
1743,174234.861366
1744,310659.636482
1745,224167.022842
1746,186618.772648
1747,216523.978697
1748,231543.212959
1749,147574.036028
1750,131503.749472
1751,251409.785608
1752,117623.224558
1753,146501.872557
1754,198608.201556
1755,170063.933023
1756,130320.27981
1757,121846.530553
1758,141265.979693
1759,154884.125292
1760,162042.840218
1761,144832.969959
1762,174267.581111
1763,170749.586569
1764,111227.666158
1765,158472.152802
1766,181486.498227
1767,226075.140058
1768,142779.029518
1769,175096.205376
1770,149730.1776
1771,120319.252034
1772,134184.17885
1773,128364.232001
1774,141421.856566
1775,140643.692083
1776,124906.745275
1777,112196.361778
1778,140125.317716
1779,111353.494685
1780,174071.493946
1781,126284.395614
1782,89204.3687497
1783,138789.026185
1784,108841.907306
1785,121265.898375
1786,138612.51154
1787,165591.07174
1788,62655.8895028
1789,98892.6788398
1790,77446.965857
1791,193498.207505
1792,161108.141027
1793,130889.360992
1794,154616.460656
1795,135434.236393
1796,120621.894255
1797,119908.822407
1798,120927.703442
1799,110325.079801
1800,126324.919659
1801,128367.899292
1802,129355.832633
1803,148628.048841
1804,141839.720178
1805,136907.459948
1806,126196.875491
1807,129543.607137
1808,115564.44264
1809,116270.553798
1810,136917.543043
1811,96542.2769345
1812,96742.0907663
1813,118395.695137
1814,95082.9986993
1815,59226.7279612
1816,100896.245775
1817,105618.037616
1818,142780.22157
1819,125969.778776
1820,56986.8754009
1821,112610.778209
1822,146033.562864
1823,45553.5977051
1824,132848.90708
1825,132165.256219
1826,100464.716649
1827,101657.762653
1828,133509.59202
1829,115748.06086
1830,142599.529318
1831,146053.238442
1832,86577.5349416
