Id,SalePrice
1461,122184.452094
1462,155548.836644
1463,186038.496048
1464,195186.677076
1465,194058.929184
1466,172430.113332
1467,176413.531426
1468,163003.619453
1469,189354.363851
1470,119639.706131
1471,198261.702289
1472,96654.5919253
1473,97327.2120194
1474,147562.526375
1475,113765.419453
1476,374359.03803
1477,253813.588166
1478,290780.702019
1479,285128.806748
1480,484437.070553
1481,316356.628762
1482,209644.446191
1483,180397.030457
1484,163393.928654
1485,187552.499098
1486,197443.463723
1487,328688.268245
1488,233245.354596
1489,199193.32101
1490,229942.985937
1491,195120.526742
1492,91644.4599148
1493,172629.987576
1494,297682.438526
1495,290922.414374
1496,229289.69764
1497,180394.580123
1498,167016.72176
1499,159007.926851
1500,152620.463756
1501,174901.37002
1502,144621.170563
1503,289116.707479
1504,238162.220833
1505,224747.083954
1506,190684.341461
1507,252364.569353
1508,201876.566504
1509,161318.926766
1510,143028.207221
1511,154812.902389
1512,173881.055044
1513,146969.389106
1514,159740.668025
1515,197313.758036
1516,153973.759002
1517,165171.994995
1518,132693.266103
1519,218140.213709
1520,128261.382356
1521,134837.623079
1522,174796.371581
1523,112896.879017
1524,127239.462028
1525,121434.798323
1526,113373.971854
1527,103639.565641
1528,137701.11557
1529,148115.522855
1530,176155.451966
1531,105094.919268
1532,98584.9191509
1533,150913.454877
1534,128848.838394
1535,153464.079724
1536,109039.067289
1537,64582.722288
1538,152736.255616
1539,189790.560304
1540,96730.4177384
1541,143354.609333
1542,145050.414331
1543,203287.617074
1544,87112.3705454
1545,115522.114449
1546,133096.559915
1547,135605.72531
1548,140079.299412
1549,117802.546434
1550,134246.044719
1551,110856.081595
1552,132100.453464
1553,146798.052635
1554,113415.450827
1555,164842.268048
1556,85530.5633563
1557,110102.839279
1558,99930.5251032
1559,69958.1115255
1560,136135.388642
1561,129756.144098
1562,128770.751871
1563,118866.301236
1564,158627.815523
1565,147788.958014
1566,235545.491739
1567,77800.9276906
1568,232107.890824
1569,137098.728171
1570,134790.630403
1571,118894.055525
1572,145407.320771
1573,238583.490174
1574,120099.19807
1575,221692.974229
1576,243750.758351
1577,186488.699659
1578,141484.378094
1579,147422.34642
1580,196601.038588
1581,154190.443762
1582,123840.850255
1583,307568.804859
1584,222999.369414
1585,138732.624433
1586,67887.9588253
1587,101481.299377
1588,149845.409117
1589,103996.624364
1590,136037.367497
1591,94204.5157244
1592,121795.581508
1593,123434.891059
1594,134900.930771
1595,108699.142033
1596,230976.758212
1597,191155.100655
1598,221337.4671
1599,165228.181683
1600,165881.675171
1601,68692.1942065
1602,117634.42176
1603,73072.8264478
1604,259174.247161
1605,244005.707036
1606,170133.048176
1607,176489.570837
1608,217268.527184
1609,186499.68189
1610,152487.431198
1611,141790.755896
1612,171434.693286
1613,167074.244421
1614,120166.577801
1615,90722.8536255
1616,77057.3042913
1617,92876.3528752
1618,127307.645272
1619,138041.705271
1620,157869.48568
1621,141272.289317
1622,141519.91222
1623,258859.795438
1624,214298.083766
1625,119684.592618
1626,168440.941887
1627,194653.537976
1628,273767.83703
1629,176133.809423
1630,357377.307296
1631,224010.395206
1632,245263.372614
1633,171658.860213
1634,185554.145202
1635,177179.17761
1636,153673.182068
1637,206144.254227
1638,186227.980501
1639,188760.598781
1640,260445.687354
1641,179120.10688
1642,235309.817378
1643,220500.704848
1644,233138.789676
1645,204058.459763
1646,156969.959315
1647,158475.175066
1648,129849.432928
1649,140208.517089
1650,112955.40056
1651,121816.36794
1652,98059.9890001
1653,99940.9608707
1654,145762.28787
1655,138710.672347
1656,141799.572882
1657,148531.034625
1658,144656.505143
1659,119814.719474
1660,151373.861278
1661,449281.910791
1662,396090.274326
1663,386459.838053
1664,503042.79348
1665,312183.84244
1666,314230.164195
1667,370631.509791
1668,340069.454126
1669,294496.147098
1670,349836.63417
1671,266497.700944
1672,441835.295743
1673,290359.408184
1674,245012.989119
1675,196042.161004
1676,193030.829364
1677,223302.879029
1678,468211.18746
1679,374475.08489
1680,341165.535574
1681,246650.836552
1682,298988.121477
1683,184242.671712
1684,174442.520524
1685,172913.386097
1686,168949.293074
1687,170361.714978
1688,191927.394111
1689,191758.682886
1690,194288.939993
1691,182468.976813
1692,257270.101077
1693,168951.425144
1694,181691.032919
1695,163672.522894
1696,274694.463905
1697,167932.084334
1698,354341.177164
1699,316724.855768
1700,249964.143984
1701,269744.042124
1702,248361.003477
1703,243499.20357
1704,278004.676885
1705,229871.232417
1706,424223.692557
1707,212555.224358
1708,204953.059216
1709,269614.099362
1710,220233.85507
1711,264993.692477
1712,263881.595988
1713,276145.68594
1714,223118.295505
1715,205450.560962
1716,185851.980771
1717,173714.126771
1718,138666.179071
1719,201373.069726
1720,234032.161361
1721,162843.081099
1722,126825.684701
1723,154262.825406
1724,208652.76473
1725,238047.878464
1726,185525.698692
1727,158384.170641
1728,169606.51187
1729,167178.70639
1730,154957.095228
1731,120540.703532
1732,126618.820169
1733,115211.054581
1734,116851.806291
1735,124708.6247
1736,109310.793454
1737,295393.398377
1738,244532.66899
1739,262066.742274
1740,218101.40654
1741,191528.620616
1742,171257.408421
1743,176325.213506
1744,315138.327241
1745,232892.568783
1746,181259.939516
1747,215095.198399
1748,218778.119078
1749,143892.184929
1750,128890.525268
1751,250409.372757
1752,115092.305418
1753,149205.163838
1754,193574.572977
1755,170609.096314
1756,127119.286647
1757,120824.511714
1758,143004.318639
1759,160496.006505
1760,165118.389034
1761,148915.192708
1762,175939.111655
1763,176407.219246
1764,111692.969048
1765,157054.219176
1766,182432.639292
1767,228271.612669
1768,142049.400148
1769,174083.082111
1770,150995.304426
1771,121856.470867
1772,134630.278191
1773,124123.360101
1774,142044.822514
1775,139760.863384
1776,125342.133229
1777,111610.784286
1778,140613.520705
1779,116946.631566
1780,178390.950493
1781,128781.685519
1782,86256.953363
1783,139277.100315
1784,105625.654361
1785,122189.336666
1786,131891.80319
1787,160362.869639
1788,60279.8227468
1789,95747.2220137
1790,74764.2211135
1791,186000.052583
1792,163979.533109
1793,130039.516004
1794,155413.338542
1795,136169.989236
1796,117404.752341
1797,116650.105264
1798,120218.836285
1799,109732.099839
1800,129137.647975
1801,128429.646336
1802,129800.084531
1803,146563.191497
1804,141929.595633
1805,135108.95073
1806,126668.420177
1807,133573.086884
1808,119739.729053
1809,119620.738458
1810,135994.400359
1811,99985.7729506
1812,100308.455074
1813,121705.778319
1814,95473.3862028
1815,56456.7197004
1816,101026.818201
1817,107863.145193
1818,141889.53599
1819,121414.078346
1820,53324.5744019
1821,109739.206424
1822,145983.608229
1823,45204.0855848
1824,132466.421714
1825,130896.747019
1826,102211.260451
1827,103285.63939
1828,137351.615759
1829,124636.143593
1830,143607.407647
1831,146991.878669
1832,83334.8362629
1833,139475.779859
1834,117503.071575
1835,124115.919437
1836,128423.940088
1837,91887.6614359
1838,124916.144575
1839,98608.5365511
1840,147673.68399
1841,137889.368773
1842,86779.9592805
1843,130502.490295
1844,134083.48591
1845,139207.841656
1846,154720.102211
1847,163621.774275
1848,56158.9844809
1849,113632.236734
1850,116913.982777
1851,156014.92709
1852,126021.284243
1853,125076.205344
1854,169971.67487
1855,150850.61992
1856,224797.225279
1857,141557.989273
1858,140858.413876
1859,116429.782159
1860,151466.107267
1861,116313.229302
1862,307859.242277
1863,291348.535481
1864,291911.101867
1865,333598.000774
1866,324465.031093
1867,228489.004868
1868,298063.309494
1869,204323.843971
1870,225243.089435
1871,241008.624847
1872,172139.750912
1873,247852.180302
1874,148575.820189
1875,202014.210803
1876,198168.433853
1877,210717.308632
1878,202447.828498
1879,129068.796401
1880,130570.642554
1881,246472.492697
1882,247687.822469
1883,190163.972119
1884,206777.169116
1885,233699.659938
1886,286364.308345
1887,213000.999889
1888,272308.320128
1889,167430.20135
1890,116495.18385
1891,130708.926663
1892,98290.8704914
1893,131142.427025
1894,127744.432444
1895,133675.84803
1896,125537.591831
1897,117410.064937
1898,111877.600192
1899,155474.378723
1900,147971.265561
1901,173248.221606
1902,151447.024039
1903,217747.528074
1904,138166.27333
1905,198683.38888
1906,155706.999534
1907,206752.926058
1908,110178.001119
1909,133062.958928
1910,120138.679917
1911,217756.246933
1912,344194.552773
1913,140385.717585
1914,57073.4934845
1915,304065.369097
1916,67231.6566935
1917,248256.715069
1918,140117.189253
1919,181559.28763
1920,158129.133392
1921,398535.47597
1922,312725.263031
1923,232071.338376
1924,223790.27572
1925,198170.163649
1926,378763.715777
1927,133662.193864
1928,157493.375322
1929,127268.702474
1930,129398.505644
1931,143907.168601
1932,141534.58156
1933,173020.271227
1934,182752.88738
1935,170560.280857
1936,189397.883797
1937,186208.223039
1938,173096.634727
1939,240475.85923
1940,188836.591343
1941,171867.52222
1942,186022.357876
1943,204909.355891
1944,346380.535144
1945,386285.421389
1946,141810.423556
1947,313961.625936
1948,171460.338701
1949,251435.862736
1950,188539.20023
1951,252924.476801
1952,213316.648395
1953,167354.080734
1954,179729.295675
1955,134088.609939
1956,309733.686378
1957,153491.420567
1958,293911.465609
1959,144220.288876
1960,113863.789728
1961,118261.343072
1962,98302.8153458
1963,106404.543552
1964,107286.905724
1965,142653.265497
1966,140123.284563
1967,288752.359613
1968,417036.465936
1969,376112.96592
1970,409428.235837
1971,461793.035324
1972,376360.89022
1973,271032.224701
1974,322945.611403
1975,542833.003627
1976,267365.224593
1977,346417.685714
1978,342382.555356
1979,337714.637558
1980,206263.966143
1981,346366.143761
1982,221932.83812
1983,205919.495197
1984,165577.59474
1985,219417.091707
1986,212910.876608
1987,175919.05286
1988,175030.794236
1989,194365.18481
1990,209476.541752
1991,235638.530943
1992,214614.20975
1993,168004.659474
1994,234663.875412
1995,184131.449928
1996,254095.367155
1997,305599.109662
1998,324993.236289
1999,271145.852717
2000,316519.072795
2001,269732.008193
2002,241213.535656
