Id,SalePrice
1461,121347.15625
1462,160278.046875
1463,188976.1875
1464,190789.78125
1465,190135.6875
1466,171045.09375
1467,172000.71875
1468,161046.140625
1469,190296.40625
1470,116044.03125
1471,195967.640625
1472,93589.7421875
1473,94440.6171875
1474,156464.71875
1475,118546.296875
1476,381049.4375
1477,240360.71875
1478,288654.03125
1479,278612.15625
1480,500123.3125
1481,316838.625
1482,209337.9375
1483,176316.375
1484,159628.8125
1485,177582.875
1486,198815.984375
1487,320819.34375
1488,237876.671875
1489,193714.46875
1490,231581.546875
1491,190296.40625
1492,92135.234375
1493,172000.71875
1494,294422.46875
1495,308392.6875
1496,228463.9375
1497,171494.09375
1498,161046.140625
1499,160903.671875
1500,152353.40625
1501,171045.09375
1502,143828.21875
1503,288654.03125
1504,239069.0625
1505,224043.3125
1506,190259.21875
1507,256836.453125
1508,198815.984375
1509,159628.8125
1510,143828.21875
1511,147333.5625
1512,172000.71875
1513,147173.328125
1514,159820.28125
1515,189394.953125
1516,150329.625
1517,171045.09375
1518,134221.84375
1519,216568.84375
1520,126068.765625
1521,135017.5625
1522,172000.71875
1523,118838.226562
1524,119137.695312
1525,121577.085938
1526,120860.6875
1527,102789.59375
1528,140596.40625
1529,147173.328125
1530,172000.71875
1531,94951.7734375
1532,97064.9296875
1533,150760.1875
1534,127661.570312
1535,151918.28125
1536,115279.84375
1537,53762.7617188
1538,160278.046875
1539,187952.96875
1540,97443.34375
1541,147173.328125
1542,143828.21875
1543,198636.5
1544,82567.96875
1545,117645.40625
1546,130526.828125
1547,132318.34375
1548,142804.90625
1549,117645.40625
1550,135059.9375
1551,105614.171875
1552,134396.8125
1553,148728.640625
1554,117356.859375
1555,161046.140625
1556,87050.25
1557,107590.789062
1558,92157.296875
1559,69864.640625
1560,142804.90625
1561,132318.34375
1562,132318.34375
1563,117539.65625
1564,153083.53125
1565,143593.171875
1566,239161.875
1567,79088.0625
1568,228463.9375
1569,133619.65625
1570,142804.90625
1571,123968.265625
1572,147173.328125
1573,240360.71875
1574,123144.023438
1575,222417.90625
1576,254973.140625
1577,182845.390625
1578,144052.25
1579,147173.328125
1580,197577.375
1581,151943.9375
1582,125907.882812
1583,306172.875
1584,217443.640625
1585,137521.0
1586,60186.5273438
1587,96149.5
1588,152353.40625
1589,106879.414062
1590,136330.21875
1591,92022.75
1592,123856.828125
1593,126750.625
1594,132401.265625
1595,103313.21875
1596,229609.15625
1597,187952.96875
1598,218314.6875
1599,161046.140625
1600,161046.140625
1601,53094.7578125
1602,116973.265625
1603,88789.53125
1604,266093.46875
1605,256836.453125
1606,171045.09375
1607,176653.15625
1608,211689.25
1609,188976.1875
1610,156464.71875
1611,143828.21875
1612,171045.09375
1613,171045.09375
1614,119079.195312
1615,89717.5859375
1616,86931.9453125
1617,90926.09375
1618,126636.6875
1619,144052.25
1620,159820.28125
1621,142804.90625
1622,147173.328125
1623,275159.875
1624,211689.25
1625,123144.023438
1626,171045.09375
1627,191697.875
1628,267497.96875
1629,172000.71875
1630,390955.78125
1631,211689.25
1632,240360.71875
1633,171045.09375
1634,187952.96875
1635,172000.71875
1636,158016.171875
1637,207223.3125
1638,186062.875
1639,187952.96875
1640,267497.96875
1641,172356.046875
1642,234534.265625
1643,212378.375
1644,228463.9375
1645,196807.640625
1646,160903.671875
1647,161046.140625
1648,132929.5
1649,142804.90625
1650,116269.132812
1651,123686.140625
1652,95026.78125
1653,94640.6875
1654,147173.328125
1655,140500.5625
1656,140500.5625
1657,148728.640625
1658,143828.21875
1659,120732.8125
1660,152353.40625
1661,507803.9375
1662,408477.90625
1663,396471.4375
1664,500123.3125
1665,316838.625
1666,316838.625
1667,361417.71875
1668,334241.375
1669,294422.46875
1670,363432.4375
1671,264224.71875
1672,406175.9375
1673,287646.3125
1674,240360.71875
1675,190296.40625
1676,190296.40625
1677,213236.25
1678,473801.25
1679,384217.5625
1680,357699.3125
1681,249638.34375
1682,294422.46875
1683,175764.375
1684,172000.71875
1685,172000.71875
1686,171045.09375
1687,171045.09375
1688,191697.875
1689,188868.28125
1690,189394.953125
1691,176653.15625
1692,265587.4375
1693,161046.140625
1694,183002.921875
1695,160903.671875
1696,267497.96875
1697,161046.140625
1698,363996.78125
1699,306172.875
1700,249638.34375
1701,265587.4375
1702,240360.71875
1703,239069.0625
1704,277139.25
1705,233273.921875
1706,404324.3125
1707,210503.484375
1708,198472.53125
1709,267497.96875
1710,213236.25
1711,265587.4375
1712,268491.40625
1713,267497.96875
1714,213236.25
1715,209337.9375
1716,187952.96875
1717,172000.71875
1718,140596.40625
1719,188586.59375
1720,239069.0625
1721,171045.09375
1722,132318.34375
1723,152948.109375
1724,210503.484375
1725,239069.0625
1726,187952.96875
1727,152948.109375
1728,172000.71875
1729,161046.140625
1730,150488.125
1731,121577.085938
1732,126636.6875
1733,117539.65625
1734,114151.914062
1735,132318.34375
1736,108307.726562
1737,297160.96875
1738,250610.625
1739,268007.65625
1740,208824.296875
1741,189337.15625
1742,171045.09375
1743,172000.71875
1744,322075.3125
1745,229609.15625
1746,177407.0
1747,211202.453125
1748,213236.25
1749,145096.390625
1750,130640.273438
1751,265587.4375
1752,116044.03125
1753,147563.046875
1754,192602.390625
1755,171045.09375
1756,123452.21875
1757,121577.085938
1758,143828.21875
1759,153083.53125
1760,161046.140625
1761,145905.09375
1762,172000.71875
1763,176316.375
1764,117200.164062
1765,146184.765625
1766,176653.15625
1767,232832.734375
1768,143828.21875
1769,172000.71875
1770,146672.6875
1771,123856.828125
1772,134221.84375
1773,127393.03125
1774,144022.984375
1775,144052.25
1776,126462.171875
1777,117200.164062
1778,142804.90625
1779,117356.859375
1780,176653.15625
1781,132318.34375
1782,90426.953125
1783,142804.90625
1784,105875.773438
1785,121631.945312
1786,134221.84375
1787,161046.140625
1788,74496.0234375
1789,95026.78125
1790,80620.734375
1791,187952.96875
1792,171045.09375
1793,132318.34375
1794,150355.0
1795,134221.84375
1796,123664.203125
1797,116973.265625
1798,123144.023438
1799,115320.96875
1800,126068.765625
1801,126068.765625
1802,123812.304688
1803,143828.21875
1804,142804.90625
1805,134221.84375
1806,129413.757812
1807,134221.84375
1808,123968.265625
1809,117356.859375
1810,135281.015625
1811,96884.859375
1812,97443.34375
1813,110649.929688
1814,92135.234375
1815,46854.3203125
1816,94640.6875
1817,105785.539062
1818,145086.5625
1819,122611.757812
1820,56397.7734375
1821,115036.804688
1822,144052.25
1823,49881.796875
1824,134396.8125
1825,119137.695312
1826,96149.5
1827,99309.0859375
1828,135059.9375
1829,127661.570312
1830,147173.328125
1831,147173.328125
1832,93339.8046875
1833,144052.25
1834,116973.265625
1835,116722.53125
1836,132318.34375
1837,92022.75
1838,129413.757812
1839,96116.6875
1840,156464.71875
1841,144052.25
1842,87050.25
1843,132318.34375
1844,136330.21875
1845,136330.21875
1846,150329.625
1847,160903.671875
1848,47869.5429688
1849,114530.296875
1850,117539.65625
1851,151736.28125
1852,123301.375
1853,127393.03125
1854,171045.09375
1855,146672.6875
1856,224043.3125
1857,145086.5625
1858,143828.21875
1859,122550.625
1860,151918.28125
1861,116973.265625
1862,316838.625
1863,297160.96875
1864,297160.96875
1865,338670.9375
1866,338670.9375
1867,228463.9375
1868,297160.96875
1869,209337.9375
1870,227943.359375
1871,248393.234375
1872,172000.71875
1873,240360.71875
1874,145867.53125
1875,198472.53125
1876,192736.703125
1877,211689.25
1878,204744.4375
1879,132318.34375
1880,132318.34375
1881,255555.4375
1882,256836.453125
1883,186418.28125
1884,208976.3125
1885,239069.0625
1886,287646.3125
1887,211689.25
1888,267497.96875
1889,171045.09375
1890,123144.023438
1891,134396.8125
1892,97237.359375
1893,132318.34375
1894,132318.34375
1895,132519.640625
1896,130526.828125
1897,116973.265625
1898,114853.1875
1899,151943.9375
1900,149524.78125
1901,171045.09375
1902,147563.046875
1903,212378.375
1904,144052.25
1905,189394.953125
1906,151482.671875
1907,203183.0625
1908,116862.09375
1909,132318.34375
1910,122280.820312
1911,209337.9375
1912,338670.9375
1913,147173.328125
1914,74496.0234375
1915,297160.96875
1916,53633.1484375
1917,256836.453125
1918,144052.25
1919,183169.5
1920,154798.546875
1921,436087.0625
1922,316838.625
1923,231581.546875
1924,213236.25
1925,192392.921875
1926,396471.4375
1927,134221.84375
1928,160903.671875
1929,129413.757812
1930,131200.125
1931,144052.25
1932,144052.25
1933,172000.71875
1934,183002.921875
1935,171045.09375
1936,189337.15625
1937,187952.96875
1938,172000.71875
1939,239069.0625
1940,178334.875
1941,171045.09375
1942,187952.96875
1943,192736.703125
1944,363432.4375
1945,369849.15625
1946,143828.21875
1947,306172.875
1948,172000.71875
1949,256836.453125
1950,188868.28125
1951,266093.46875
1952,213236.25
1953,171045.09375
1954,176845.828125
1955,134221.84375
1956,335549.875
1957,151348.671875
1958,306172.875
1959,144052.25
1960,117645.40625
1961,116973.265625
1962,95026.78125
1963,106198.765625
1964,108307.726562
1965,147173.328125
1966,143593.171875
1967,286642.6875
1968,436087.0625
1969,387947.0
1970,436087.0625
1971,533839.75
1972,369849.15625
1973,265587.4375
1974,325071.0
1975,572947.75
1976,265587.4375
1977,358432.125
1978,348509.0
1979,342218.625
1980,198815.984375
1981,363432.4375
1982,217443.640625
1983,198472.53125
1984,162588.109375
1985,211689.25
1986,208976.3125
1987,172000.71875
1988,172000.71875
1989,191535.96875
1990,212378.375
1991,229609.15625
1992,211689.25
1993,171045.09375
1994,239069.0625
1995,187952.96875
1996,240360.71875
1997,303351.3125
1998,329280.125
1999,265587.4375
2000,316838.625
2001,265587.4375
2002,239069.0625
2003,256836.453125
2004,267738.375
2005,213236.25
2006,217443.640625
2007,256836.453125
2008,211202.453125
2009,191535.96875
2010,190827.078125
2011,142804.90625
2012,171045.09375
2013,172000.71875
2014,187952.96875
2015,198815.984375
2016,191535.96875
2017,191535.96875
2018,117539.65625
2019,134221.84375
2020,116202.953125
2021,101698.875
2022,176653.15625
2023,143828.21875
2024,265587.4375
2025,398155.6875
2026,171045.09375
2027,151918.28125
2028,150760.1875
2029,161046.140625
2030,266553.4375
2031,226806.453125
2032,256836.453125
2033,256836.453125
2034,171045.09375
2035,211689.25
2036,190789.78125
2037,202405.984375
2038,328550.1875
2039,213839.859375
2040,288280.6875
2041,310870.75
2042,198815.984375
2043,172000.71875
2044,176653.15625
2045,212378.375
2046,147563.046875
2047,148728.640625
2048,140596.40625
2049,146285.3125
2050,183002.921875
2051,96452.765625
2052,125907.882812
2053,146126.21875
2054,89367.640625
2055,152948.109375
2056,142804.90625
2057,122057.703125
2058,213236.25
2059,132318.34375
2060,172000.71875
2061,172000.71875
2062,126068.765625
2063,112825.546875
2064,136505.84375
